ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,STATUS
5114626,1,0,1,0,945000,4,4,1,1,20836,1838,1,0,0,0,2,0
5114627,1,0,1,0,945000,4,4,1,1,20836,1838,1,0,0,0,2,7
5114628,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,7
5114629,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,7
5114630,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,7
5114631,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,6
5114632,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,7
5114633,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,6
5114634,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,7
5114635,0,0,1,0,81000,4,4,1,1,19738,286,1,1,0,0,2,7
5114636,1,0,1,1,175500,4,4,1,4,10917,377,1,0,0,0,3,7
5114637,1,0,1,1,175500,4,4,1,4,10917,377,1,0,0,0,3,1
5114639,1,0,1,0,315000,4,4,1,1,10744,3420,1,0,0,1,2,7
5114640,1,0,1,2,135000,4,4,1,1,11010,1838,1,0,0,0,4,0
5114641,1,0,1,2,135000,4,4,1,1,11010,1838,1,0,0,0,4,6
5114648,1,0,0,0,247500,0,4,1,4,18993,1747,1,0,0,1,2,7
5114649,1,0,0,0,247500,0,4,1,4,18993,1747,1,0,0,1,2,0
5114650,1,0,0,0,247500,0,4,1,4,18993,1747,1,0,0,1,2,0
5114651,0,0,1,0,112500,4,2,3,1,8213,347,1,0,0,0,1,0
5114652,0,0,1,0,112500,4,2,3,1,8213,347,1,0,0,0,1,7
5114653,0,0,1,0,112500,4,2,3,1,8213,347,1,0,0,0,1,6
5114654,0,0,1,0,112500,4,2,3,1,8213,347,1,0,0,0,1,7
5114655,0,0,1,0,112500,4,2,3,1,8213,347,1,0,0,0,1,0
5115395,1,0,1,2,180000,4,4,1,1,17005,3267,1,0,0,0,4,0
5115396,1,0,1,2,180000,4,4,1,1,17005,3267,1,0,0,0,4,0
5115397,1,0,1,2,180000,4,4,1,1,17005,3267,1,0,0,0,4,0
5115398,0,0,1,0,135000,1,1,4,1,22344,365243,1,0,0,0,1,7
5115401,0,0,1,0,135000,1,1,4,1,22344,365243,1,0,0,0,1,7
5115402,0,0,1,0,135000,1,1,4,1,22344,365243,1,0,0,0,1,7
5115404,0,0,1,1,135000,4,4,3,1,15114,6250,1,0,0,0,2,7
5115405,0,1,1,0,157500,0,1,1,1,14639,679,1,0,0,0,2,7
5115406,0,1,1,0,157500,0,1,1,1,14639,679,1,0,0,0,2,7
5115407,0,1,1,0,157500,0,1,1,1,14639,679,1,0,0,0,2,7
5115409,1,1,1,0,225000,0,1,3,1,10973,194,1,0,0,0,1,6
5115410,1,0,1,0,135000,4,4,0,1,17092,1290,1,0,0,0,2,7
5115412,0,0,1,0,495000,0,1,3,2,14443,1686,1,0,1,0,1,1
5115413,0,1,1,0,135000,4,4,1,1,21724,1351,1,0,0,0,2,6
5115414,0,1,1,0,135000,4,4,1,1,21724,1351,1,0,0,0,2,7
5115415,0,1,1,0,135000,4,4,1,1,21724,1351,1,0,0,0,2,7
5115416,0,1,1,0,135000,4,4,1,1,21724,1351,1,0,0,0,2,7
5115418,0,0,1,0,157500,4,4,1,1,11490,3116,1,1,1,0,2,6
5115419,0,0,1,0,157500,4,4,1,1,11490,3116,1,1,1,0,2,6
5115421,0,1,1,2,202500,0,4,1,1,12642,3298,1,0,0,0,4,7
5115424,0,1,1,2,202500,0,4,1,1,12642,3298,1,0,0,0,4,1
5115425,0,1,1,2,202500,0,4,1,1,12642,3298,1,0,0,0,4,7
5115426,0,1,1,2,202500,0,4,1,1,12642,3298,1,0,0,0,4,7
5115428,0,1,1,2,202500,0,4,1,1,12642,3298,1,0,0,0,4,6
5115429,0,1,1,2,202500,0,4,1,1,12642,3298,1,0,0,0,4,7
5115430,0,1,1,2,202500,0,4,1,1,12642,3298,1,0,0,0,4,6
5115431,1,1,1,0,360000,4,4,1,1,17257,3236,1,0,0,0,2,6
5115432,1,1,1,0,360000,4,4,1,1,17257,3236,1,0,0,0,2,7
5115434,1,1,1,0,360000,4,4,1,1,17257,3236,1,0,0,0,2,7
5115435,1,1,1,0,360000,4,4,1,1,17257,3236,1,0,0,0,2,7
5115436,1,1,1,0,360000,4,4,1,1,17257,3236,1,0,0,0,2,6
5115437,1,1,1,0,360000,4,4,1,1,17257,3236,1,0,0,0,2,7
5115438,1,1,1,0,360000,4,4,1,1,17257,3236,1,0,0,0,2,7
5115440,0,0,0,0,360000,0,4,4,1,22770,5459,1,0,0,0,1,6
5115441,0,0,0,0,360000,0,4,4,1,22770,5459,1,0,0,0,1,0
5115442,1,0,1,0,382500,1,4,1,1,19648,365243,1,0,0,0,2,6
5115443,1,0,1,0,382500,1,4,1,1,19648,365243,1,0,0,0,2,6
5115444,1,1,1,0,157500,4,4,1,4,13212,771,1,0,0,0,2,6
5115445,1,1,1,0,135000,4,4,1,1,18408,5093,1,0,0,0,2,7
5115450,0,1,1,0,270000,0,1,1,1,17833,620,1,0,1,0,2,6
5115451,0,1,1,0,270000,0,1,1,1,17833,620,1,0,1,0,2,6
5115452,0,1,1,0,270000,0,1,1,1,17833,620,1,0,1,0,2,7
5115453,0,1,1,0,270000,0,1,1,1,17833,620,1,0,1,0,2,0
5115454,0,1,1,0,270000,0,1,1,1,17833,620,1,0,1,0,2,6
5115456,0,1,1,0,270000,0,1,1,1,17833,620,1,0,1,0,2,6
5115457,1,0,0,0,157500,0,1,0,1,9361,164,1,1,0,0,2,7
5115458,1,0,0,0,157500,0,1,0,1,9361,164,1,1,0,0,2,7
5115459,1,0,0,0,157500,0,1,0,1,9361,164,1,1,0,0,2,7
5115460,1,0,0,0,157500,0,1,0,1,9361,164,1,1,0,0,2,7
5115461,1,0,0,0,157500,0,1,0,1,9361,164,1,1,0,0,2,7
5115462,1,0,0,0,157500,0,1,0,1,9361,164,1,1,0,0,2,7
5115463,1,0,0,0,157500,0,1,0,1,9361,164,1,1,0,0,2,7
5115465,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115466,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115467,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115468,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115470,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115471,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115472,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115473,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115474,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115475,0,0,1,0,112500,1,4,1,1,21008,365243,1,0,0,0,2,7
5115476,0,0,1,0,94500,1,4,1,1,24285,365243,1,0,0,0,2,7
5115478,0,0,1,0,94500,1,4,1,1,24285,365243,1,0,0,0,2,6
5115480,0,0,1,0,94500,1,4,1,1,24285,365243,1,0,0,0,2,6
5115481,0,1,1,0,157500,0,1,1,1,17052,3055,1,0,0,0,2,7
5115483,0,1,1,0,157500,0,1,1,1,17052,3055,1,0,0,0,2,6
5115484,0,1,1,0,157500,0,1,1,1,17052,3055,1,0,0,0,2,6
5115485,0,1,1,0,157500,0,1,1,1,17052,3055,1,0,0,0,2,6
5115488,0,0,1,0,225000,1,4,1,1,22034,365243,1,0,0,0,2,7
5115489,0,0,1,0,225000,1,4,1,1,22034,365243,1,0,0,0,2,7
5115490,0,0,1,0,225000,1,4,1,1,22034,365243,1,0,0,0,2,7
5115491,0,0,1,0,81000,0,4,1,1,24017,437,1,0,0,0,2,7
5115492,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115493,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115494,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115495,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115496,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115497,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115498,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115499,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,6
5115500,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115501,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115502,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115503,1,1,1,2,225000,0,4,1,1,16084,1382,1,0,0,0,4,7
5115504,1,1,1,2,247500,4,4,1,1,10771,1351,1,0,0,0,4,7
5115505,1,1,1,2,247500,4,4,1,1,10771,1351,1,0,0,0,4,7
5115506,1,1,1,2,247500,4,4,1,1,10771,1351,1,0,0,0,4,7
5115507,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,6
5115509,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,7
5115510,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,6
5115511,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,7
5115512,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,6
5115513,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,7
5115514,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,6
5115515,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,6
5115516,0,0,0,1,81000,4,4,1,5,12812,3389,1,1,1,0,3,6
5115517,0,1,1,2,166500,4,4,1,1,14557,7346,1,0,1,1,4,7
5115518,0,1,1,2,166500,4,4,1,1,14557,7346,1,0,1,1,4,7
5115519,0,1,1,2,166500,4,4,1,1,14557,7346,1,0,1,1,4,7
5115524,1,1,1,0,252000,4,4,1,1,21663,8015,1,0,1,0,2,7
5115525,1,1,1,0,252000,4,4,1,1,21663,8015,1,0,1,0,2,7
5115526,1,1,1,0,252000,4,4,1,1,21663,8015,1,0,1,0,2,6
5115528,1,1,1,0,252000,4,4,1,1,21663,8015,1,0,1,0,2,0
5115529,1,1,1,0,252000,4,4,1,1,21663,8015,1,0,1,0,2,6
5115533,0,0,1,0,135000,1,4,4,1,21391,365243,1,0,0,0,1,7
5115534,0,0,1,0,135000,1,4,4,1,21391,365243,1,0,0,0,1,6
5115535,0,0,1,0,135000,1,4,4,1,21391,365243,1,0,0,0,1,6
5115538,0,0,1,0,225000,4,4,1,3,19064,3907,1,1,1,0,2,0
5115539,0,0,1,0,225000,4,4,1,3,19064,3907,1,1,1,0,2,7
5115540,0,0,1,0,225000,4,4,1,3,19064,3907,1,1,1,0,2,7
5115541,0,0,1,0,225000,4,4,1,3,19064,3907,1,1,1,0,2,0
5115544,0,0,1,1,135000,4,4,1,1,14948,4881,1,0,0,0,3,7
5115545,0,0,1,1,135000,4,4,1,1,14948,4881,1,0,0,0,3,7
5115546,0,0,1,1,135000,4,4,1,1,14948,4881,1,0,0,0,3,7
5115547,0,0,1,1,135000,4,4,1,1,14948,4881,1,0,0,0,3,7
5115548,0,0,1,1,135000,4,4,1,1,14948,4881,1,0,0,0,3,7
5115549,0,0,1,1,135000,4,4,1,1,14948,4881,1,0,0,0,3,7
5115550,0,0,1,1,135000,4,4,1,1,14948,4881,1,0,0,0,3,0
5115551,0,0,1,0,135000,4,4,1,1,13016,2324,1,1,1,0,2,7
5115552,0,0,1,0,135000,4,4,1,1,13016,2324,1,1,1,0,2,6
5115553,0,0,1,0,135000,4,4,1,1,13016,2324,1,1,1,0,2,7
5115554,0,1,1,0,135000,0,1,1,1,14810,1655,1,0,0,0,2,0
5115555,0,1,1,0,135000,0,1,1,1,14810,1655,1,0,0,0,2,7
5115556,0,1,1,0,135000,0,1,1,1,14810,1655,1,0,0,0,2,6
5115557,0,1,1,0,135000,0,1,1,1,14810,1655,1,0,0,0,2,0
5115558,0,1,1,0,135000,0,1,1,1,14810,1655,1,0,0,0,2,0
5115559,0,1,1,0,135000,0,1,1,1,14810,1655,1,0,0,0,2,6
5115561,0,0,0,0,121500,0,4,0,2,13735,679,1,1,0,0,2,7
5115562,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,6
5115563,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,6
5115564,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,6
5115565,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,7
5115566,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,6
5115567,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,6
5115568,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,0
5115571,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,7
5115572,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,7
5115573,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,6
5115574,1,0,1,0,126000,1,4,1,4,16491,365243,1,0,0,0,2,7
5115576,0,0,1,2,112500,4,4,1,1,11875,2568,1,1,0,0,4,0
5115577,0,0,1,2,112500,4,4,1,1,11875,2568,1,1,0,0,4,6
5115579,0,0,1,2,112500,4,4,1,1,11875,2568,1,1,0,0,4,6
5115580,0,0,1,2,112500,4,4,1,1,11875,2568,1,1,0,0,4,6
5115581,0,1,1,0,463500,4,1,1,1,20848,4090,1,1,1,0,2,7
5115584,0,1,1,0,463500,4,1,1,1,20848,4090,1,1,1,0,2,6
5115585,0,1,1,0,463500,4,1,1,1,20848,4090,1,1,1,0,2,7
5115587,0,1,1,0,463500,4,1,1,1,20848,4090,1,1,1,0,2,6
5115588,0,1,1,0,463500,4,1,1,1,20848,4090,1,1,1,0,2,7
5115591,0,1,1,0,463500,4,1,1,1,20848,4090,1,1,1,0,2,6
5115592,0,1,1,0,463500,4,1,1,1,20848,4090,1,1,1,0,2,7
5115593,0,0,1,0,166500,4,1,3,1,16427,7104,1,0,0,0,1,7
5115595,0,0,1,0,166500,4,1,3,1,16427,7104,1,0,0,0,1,7
5115597,0,0,0,1,45000,2,4,1,1,11304,3998,1,1,1,0,3,7
5115598,0,0,0,1,45000,2,4,1,1,11304,3998,1,1,1,0,3,6
5115599,0,0,0,1,45000,2,4,1,1,11304,3998,1,1,1,0,3,0
5115600,0,0,0,1,45000,2,4,1,1,11304,3998,1,1,1,0,3,0
5115601,0,0,1,1,67500,0,1,1,1,8520,133,1,0,0,0,3,6
5115602,0,0,1,1,67500,0,1,1,1,8520,133,1,0,0,0,3,7
5115603,0,0,0,0,225000,4,1,1,1,15966,3055,1,0,0,0,2,7
5115604,0,0,1,0,202500,4,4,1,1,14523,3420,1,0,0,0,2,5
5115605,0,0,1,0,202500,4,4,1,1,14523,3420,1,0,0,0,2,7
5115606,0,0,1,0,202500,4,4,1,1,14523,3420,1,0,0,0,2,5
5115607,0,0,1,0,202500,4,4,1,1,14523,3420,1,0,0,0,2,6
5115608,0,0,1,0,202500,4,4,1,1,14523,3420,1,0,0,0,2,5
5115609,0,0,1,0,202500,4,4,1,1,14523,3420,1,0,0,0,2,7
5115613,1,0,0,1,180000,2,4,1,1,13866,6281,1,0,0,0,3,6
5115614,0,0,1,0,67500,1,4,4,1,20798,365243,1,0,1,0,1,0
5115615,0,0,1,0,67500,1,4,4,1,20798,365243,1,0,1,0,1,6
5115616,0,0,1,0,67500,1,4,4,1,20798,365243,1,0,1,0,1,6
5115617,0,0,1,0,112500,1,4,1,1,23671,365243,1,0,1,0,2,7
5115619,0,0,1,0,67500,4,2,1,1,10759,2171,1,0,1,0,2,0
5115620,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,6
5115621,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,6
5115623,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,0
5115624,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,6
5115625,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,6
5115626,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,6
5115627,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,6
5115628,1,1,1,1,180000,0,1,1,1,9961,1775,1,0,0,0,3,6
5115629,1,0,0,0,202500,4,4,0,1,22800,102,1,0,0,0,2,7
5115630,1,0,0,0,202500,4,4,0,1,22800,102,1,0,0,0,2,7
5115631,1,0,0,0,202500,4,4,0,1,22800,102,1,0,0,0,2,7
5115632,1,0,0,0,202500,4,4,0,1,22800,102,1,0,0,0,2,7
5115633,1,0,0,0,202500,4,4,0,1,22800,102,1,0,0,0,2,6
5115634,0,0,1,0,405000,1,1,0,1,23504,365243,1,0,0,0,2,6
5115637,1,1,1,0,382500,4,1,2,1,14806,710,1,1,1,0,1,7
5115638,1,1,1,0,382500,4,1,2,1,14806,710,1,1,1,0,1,7
5115639,1,1,1,0,382500,4,1,2,1,14806,710,1,1,1,0,1,7
5115640,1,1,1,0,382500,4,1,2,1,14806,710,1,1,1,0,1,7
5115641,1,1,1,0,382500,4,1,2,1,14806,710,1,1,1,0,1,7
5115642,1,1,1,0,382500,4,1,2,1,14806,710,1,1,1,0,1,7
5115643,1,0,1,0,112500,0,4,3,1,9435,1472,1,0,1,0,1,0
5115644,1,0,1,0,112500,0,4,3,1,9435,1472,1,0,1,0,1,6
5115645,1,0,1,0,112500,0,4,3,1,9435,1472,1,0,1,0,1,0
5115646,1,0,1,0,112500,0,4,3,1,9435,1472,1,0,1,0,1,6
5115647,1,0,1,0,112500,0,4,3,1,9435,1472,1,0,1,0,1,0
5115649,0,0,1,0,157500,1,4,3,1,20681,365243,1,0,0,0,1,7
5115650,0,0,1,0,157500,1,4,3,1,20681,365243,1,0,0,0,1,7
5115651,0,0,1,0,157500,1,4,3,1,20681,365243,1,0,0,0,1,7
5115655,0,1,0,0,270000,0,4,1,1,14775,498,1,0,0,0,2,6
5115656,0,1,0,0,270000,0,4,1,1,14775,498,1,0,0,0,2,6
5115657,0,1,0,0,270000,0,4,1,1,14775,498,1,0,0,0,2,6
5115658,1,1,1,0,225000,0,1,3,1,15994,2537,1,0,1,0,1,7
5115659,1,1,1,0,225000,0,1,3,1,15994,2537,1,0,1,0,1,7
5115660,1,1,1,0,225000,0,1,3,1,15994,2537,1,0,1,0,1,7
5115661,1,1,1,0,225000,0,1,3,1,15994,2537,1,0,1,0,1,7
5115662,1,1,1,0,225000,0,1,3,1,15994,2537,1,0,1,0,1,7
5115665,1,1,1,0,292500,1,4,1,1,22129,365243,1,0,1,0,2,7
5115666,0,0,1,0,90000,0,4,1,1,20332,1107,1,0,0,0,2,0
5115667,0,0,1,0,90000,0,4,1,1,20332,1107,1,0,0,0,2,7
5115668,1,1,1,1,189000,4,1,1,1,13317,3663,1,0,0,0,3,6
5115669,1,1,1,1,189000,4,1,1,1,13317,3663,1,0,0,0,3,0
5115670,1,1,1,1,189000,4,1,1,1,13317,3663,1,0,0,0,3,0
5115671,1,1,1,1,189000,4,1,1,1,13317,3663,1,0,0,0,3,0
5115672,1,1,1,1,189000,4,1,1,1,13317,3663,1,0,0,0,3,0
5115673,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,7
5115674,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,7
5115675,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,6
5115676,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,7
5115677,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,0
5115678,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,7
5115679,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,7
5115680,1,0,1,0,112500,1,4,1,1,22442,365243,1,0,1,0,2,6
5115683,0,1,1,0,180000,4,1,1,1,15554,2416,1,0,1,0,2,7
5115686,0,1,1,0,180000,4,1,1,1,15554,2416,1,0,1,0,2,6
5115687,0,1,1,0,180000,4,1,1,1,15554,2416,1,0,1,0,2,7
5115688,0,1,1,0,180000,4,1,1,1,15554,2416,1,0,1,0,2,7
5115689,0,1,1,0,180000,4,1,1,1,15554,2416,1,0,1,0,2,6
5115692,0,1,1,0,180000,4,1,1,1,15554,2416,1,0,1,0,2,6
5115693,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115694,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115695,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115696,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115697,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115698,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115701,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115702,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115703,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115704,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115705,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115706,1,1,1,0,76500,4,4,1,1,18177,2263,1,1,1,0,2,7
5115707,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,6
5115708,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,7
5115709,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,7
5115710,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,7
5115711,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,6
5115712,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,7
5115713,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,7
5115714,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,6
5115715,1,0,1,1,202500,2,1,1,1,10756,2355,1,0,0,0,3,6
5115716,0,0,1,1,67500,4,4,1,1,11032,314,1,1,0,0,3,6
5115717,0,0,1,1,67500,4,4,1,1,11032,314,1,1,0,0,3,7
5115718,0,0,1,1,67500,4,4,1,1,11032,314,1,1,0,0,3,0
5115719,0,0,1,1,67500,4,4,1,1,11032,314,1,1,0,0,3,7
5115721,0,0,1,0,180000,1,4,1,1,21321,365243,1,0,0,0,2,7
5115722,0,0,1,0,180000,1,4,1,1,21321,365243,1,0,0,0,2,7
5115723,0,0,1,0,180000,1,4,1,1,21321,365243,1,0,0,0,2,7
5115724,0,0,1,0,180000,1,4,1,1,21321,365243,1,0,0,0,2,0
5115725,0,0,1,0,180000,1,4,1,1,21321,365243,1,0,0,0,2,7
5115726,0,0,0,0,108000,2,4,1,2,8862,1625,1,1,0,0,2,7
5115727,0,0,0,0,108000,2,4,1,2,8862,1625,1,1,0,0,2,7
5115728,0,0,0,0,108000,2,4,1,2,8862,1625,1,1,0,0,2,7
5115730,0,0,1,0,121500,1,4,1,1,24302,365243,1,0,0,0,2,6
5115731,0,0,1,0,121500,1,4,1,1,24302,365243,1,0,0,0,2,6
5115732,0,0,1,0,121500,1,4,1,1,24302,365243,1,0,0,0,2,0
5115734,0,0,1,0,90000,4,4,2,1,19973,12917,1,0,0,0,1,6
5115735,0,0,1,0,90000,4,4,2,1,19973,12917,1,0,0,0,1,7
5115736,0,0,1,0,90000,4,4,2,1,19973,12917,1,0,0,0,1,7
5115737,1,1,1,0,112500,4,4,1,1,11582,741,1,0,1,0,2,7
5115738,1,1,1,0,112500,4,4,1,1,11582,741,1,0,1,0,2,6
5115740,0,1,1,2,283500,2,1,1,1,12902,4120,1,0,0,0,4,7
5115741,0,1,1,2,283500,2,1,1,1,12902,4120,1,0,0,0,4,7
5115742,0,1,1,2,283500,2,1,1,1,12902,4120,1,0,0,0,4,7
5115743,0,1,1,2,283500,2,1,1,1,12902,4120,1,0,0,0,4,7
5115744,0,1,1,2,283500,2,1,1,1,12902,4120,1,0,0,0,4,7
5115745,0,0,1,0,180000,2,1,1,1,21601,12490,1,1,0,0,2,0
5115746,0,0,1,0,180000,2,1,1,1,21601,12490,1,1,0,0,2,6
5115747,0,0,1,0,180000,2,1,1,1,21601,12490,1,1,0,0,2,6
5115751,1,1,1,1,121500,4,4,1,5,10511,2355,1,1,1,0,3,7
5115752,1,1,1,1,121500,4,4,1,5,10511,2355,1,1,1,0,3,7
5115753,1,1,1,1,121500,4,4,1,5,10511,2355,1,1,1,0,3,7
5115754,1,1,1,1,121500,4,4,1,5,10511,2355,1,1,1,0,3,7
5115755,1,1,1,0,270000,0,4,1,1,14401,3389,1,0,0,1,2,7
5115757,1,1,1,0,270000,0,4,1,1,14401,3389,1,0,0,1,2,7
5115761,1,1,1,0,270000,0,4,1,1,14401,3389,1,0,0,1,2,7
5115762,1,1,1,0,270000,0,4,1,1,14401,3389,1,0,0,1,2,7
5115763,1,1,1,0,270000,0,4,1,1,14401,3389,1,0,0,1,2,7
5115765,0,0,1,0,135000,1,1,1,1,20440,365243,1,0,0,0,2,7
5115766,0,0,1,0,135000,1,1,1,1,20440,365243,1,0,0,0,2,7
5115767,0,0,1,0,135000,1,1,1,1,20440,365243,1,0,0,0,2,7
5115773,0,0,1,0,112500,2,4,1,2,10826,1472,1,0,0,0,2,7
5115774,0,0,1,0,112500,2,4,1,2,10826,1472,1,0,0,0,2,7
5115776,1,0,1,0,270000,4,4,1,5,14754,2871,1,1,0,0,2,7
5115777,1,0,1,0,270000,4,4,1,5,14754,2871,1,1,0,0,2,6
5115778,1,0,1,0,270000,4,4,1,5,14754,2871,1,1,0,0,2,7
5115779,1,0,1,0,270000,4,4,1,5,14754,2871,1,1,0,0,2,0
5115780,1,0,1,0,270000,4,4,1,5,14754,2871,1,1,0,0,2,6
5115781,1,0,1,0,270000,4,4,1,5,14754,2871,1,1,0,0,2,6
5115784,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115785,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115786,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,7
5115790,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115791,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115792,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115793,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115794,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115795,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115796,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115797,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115798,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,6
5115799,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,0
5115800,0,0,1,1,135000,0,4,3,1,14578,7346,1,0,0,0,2,0
5115801,0,0,1,0,202500,4,4,3,1,10752,590,1,1,0,0,1,7
